Colaborador,Suggestion ID,Correction ID,Product ID,Ver PDP,Dominio,Seccion,Accion,Atributo,Valor actual,Valor sugerido,URL imagen sugerida,Decision esperada,Decision respondida,Coincide decision,Codigo esperado,Codigo respondido,Coincide codigo,Comentario colaborador,Revisado previamente,Fecha de accionado,SCRIPT,COLAB,Comentario,TL auditor,Difiere S/C
JOAVGUST,Netkel-ASN,275051217,MLA37113001,https://www.mercadolibre.com.ar/p/MLA37113001,LATEX_ENAMEL_AND_ACRYLIC_PAINTS,description,UPDATE,,"Loxon Larga Duración Frentes Super-Elástico es un recubrimiento formulado con polímeros acrílicos elastoméricos que acompaña los movimientos estructurales propios de los materiales de construcción, evitando el copiado de grietas y fisuras superficiales en la película. Esta propiedad, junto con su alta capacidad para impedir el pasaje de agua, lo convierte en un excelente recubrimiento impermeabilizante para frentes y medianeras. Posee alta resistencia a los lavados y al desgaste, además de mínima adherencia de la suciedad. Fácil de aplicar, de excelente nivelación y mínimo salpicado formulado con un poderoso agente antihongo y antialga.","Loxon Larga Duración Frentes Super-Elástico es un recubrimiento formulado con polímeros acrílicos elastoméricos que acompaña los movimientos estructurales propios de los materiales de construcción, evitando el copiado de grietas y fisuras superficiales en la película. Presentación de 20 L en color teja, ideal para frentes y medianeras, con alta capacidad para impedir el pasaje de agua y excelente poder impermeabilizante. Posee alta resistencia a los lavados y al desgaste, además de mínima adherencia de la suciedad. Fácil de aplicar, de excelente nivelación y mínimo salpicado, formulado con un poderoso agente antihongo y antialga.",,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,id 37312994,SI,6/05/2026 15:34:36,,,,,
JOAVGUST,Netkel-ASQ,371670077,MLA49085538,https://www.mercadolibre.com.ar/p/MLA49085538,MICROCEMENT,title,UPDATE,,Microcemento En Pasta Listo Para Usar Sinteplast 25kg Color Gris Medio,"Microcemento En Pasta Listo Para Usar Sinteplast 25kg Gris Medio, envío gratis",,RECHAZO,RECHAZO,SI,E-DV,E-DV,SI,,SI,6/05/2026 15:38:21,,,,,
JOAVGUST,Netkel-ASQ,371670078,MLA49085538,https://www.mercadolibre.com.ar/p/MLA49085538,MICROCEMENT,image,ADD,,,,https://drive.google.com/file/d/1yHjEODcJojx5yuYSKUvDfkHVp5zoXxeA/view,RECHAZO,RECHAZO,SI,E-DV,E-DV,SI,,SI,6/05/2026 15:38:21,,,,,
JOAVGUST,Netkel-ASQ,371670079,MLA49085538,https://www.mercadolibre.com.ar/p/MLA49085538,MICROCEMENT,image,ADD,,,,https://drive.google.com/file/d/1QdceCwrym8PwbOHASqUI9fEnOQumUc5S/view,RECHAZO,RECHAZO,SI,E-DC,E-DC,SI,,SI,6/05/2026 15:38:22,,,,,
JOAVGUST,Netkel-ASQ,371670080,MLA49085538,https://www.mercadolibre.com.ar/p/MLA49085538,MICROCEMENT,image,DELETE,,,,https://http2.mlstatic.com/D_NQ_NP_981789-MLA99996577597_112025-F.jpg,RECHAZO,RECHAZO,SI,E-ICN,E-ICN,SI,,SI,6/05/2026 15:38:22,,,,,
JOAVGUST,Netkel-ATC,936855553,MLA17512116,https://www.mercadolibre.com.ar/p/MLA17512116,NOTEBOOKS,image,REORDER,,https://http2.mlstatic.com/D_NQ_NP_898665-MLA99937188157_112025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_666491-MLA102821654150_012026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_975129-MLA102821654164_012026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_943675-MLA103335477497_012026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_749449-MLA102821937144_012026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_923945-MLA102821703634_012026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_851019-MLA103335477543_012026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_776643-MLA102821654226_012026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_805452-MLA103335477563_012026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_639337-MLA103335507201_012026-F.jpg,https://http2.mlstatic.com/D_NQ_NP_776643-MLA102821654226_012026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_898665-MLA99937188157_112025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_666491-MLA102821654150_012026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_975129-MLA102821654164_012026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_943675-MLA103335477497_012026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_749449-MLA102821937144_012026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_923945-MLA102821703634_012026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_851019-MLA103335477543_012026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_805452-MLA103335477563_012026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_639337-MLA103335507201_012026-F.jpg,,RECHAZO,APROBACION,NO,E-FI,,NO,,SI,6/05/2026 15:39:13,,,,,
JOAVGUST,Netkel-ATC,936855556,MLA17512116,https://www.mercadolibre.com.ar/p/MLA17512116,NOTEBOOKS,attribute,UPDATE,MODEL,L5 i3,L5,,RECHAZO,RECHAZO,SI,E-REL,E-REL,SI,,SI,6/05/2026 15:39:14,,,,,
JOAVGUST,Netkel-ASS,206413916,MLA14329765,https://www.mercadolibre.com.ar/p/MLA14329765,GAME_CONSOLES,image,ADD,,,,https://drive.google.com/file/d/1_RWC_l_JVMr-NwBu8Fa-3g46E9npB-cn/view,RECHAZO,RECHAZO,SI,E-QR,E-QR,SI,,SI,6/05/2026 15:40:26,,,,,
JOAVGUST,Netkel-ASS,206413917,MLA14329765,https://www.mercadolibre.com.ar/p/MLA14329765,GAME_CONSOLES,image,DELETE,,,,https://http2.mlstatic.com/D_NQ_NP_983178-MLA74652284712_022024-F.jpg,RECHAZO,RECHAZO,SI,E-ICN,E-ICN,SI,,SI,6/05/2026 15:40:26,,,,,
JOAVGUST,Netkel-ASS,206413918,MLA14329765,https://www.mercadolibre.com.ar/p/MLA14329765,GAME_CONSOLES,title,UPDATE,,Sony PSP Brite 64MB Standard color pearl white,Sony PSP Brite 64MB Standard color pearl white con garantía oficial y envío gratis,,RECHAZO,RECHAZO,SI,E-DV,E-DV,SI,,SI,6/05/2026 15:40:27,,,,,
JOAVGUST,Netkel-ATA,828112320,MLA52966470,https://www.mercadolibre.com.ar/p/MLA52966470,TRAVEL_DOCUMENT_ORGANIZERS,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_939171-MLA99397352948_112025-F.jpg,RECHAZO,APROBACION,NO,E-IPDP,,NO,,SI,6/05/2026 15:41:58,,,,,
JOAVGUST,Netkel-ATA,828112321,MLA52966470,https://www.mercadolibre.com.ar/p/MLA52966470,TRAVEL_DOCUMENT_ORGANIZERS,title,UPDATE,,Organizador Pediátrico Porta Documentos Rio Paprika Color Beige,"Organizador Pediátrico Porta Documentos Rio Paprika Color Beige. Producto nuevo, sellado, sin uso.",,RECHAZO,RECHAZO,SI,E-DP,E-DP,SI,,SI,6/05/2026 15:41:58,,,,,
JOAVGUST,Netkel-ATA,936855557,MLA52966470,https://www.mercadolibre.com.ar/p/MLA52966470,TRAVEL_DOCUMENT_ORGANIZERS,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_704283-MLA100086523871_122025-F.jpg,RECHAZO,RECHAZO,SI,E-IMGI,E-IMGI,SI,,SI,6/05/2026 15:41:58,,,,,
JOAVGUST,Netkel-ATA,936855558,MLA52966470,https://www.mercadolibre.com.ar/p/MLA52966470,TRAVEL_DOCUMENT_ORGANIZERS,main_features,ADD,,,"Disponible en Amarillo Hawaii, Lima Vuelta al mundo y Naranja claro Miami",,RECHAZO,RECHAZO,SI,E-MUL,E-MUL,SI,,SI,6/05/2026 15:41:59,,,,,
MIBRIZUE,Netkel-AXC,308739111,MLA22923281,https://www.mercadolibre.com.ar/p/MLA22923281,PERFUMES,attribute,UPDATE,BRAND,Trussardi,Valdieri Atelier,,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,,SI,6/05/2026 15:59:29,,,,,
MIBRIZUE,Netkel-AXC,308739112,MLA22923281,https://www.mercadolibre.com.ar/p/MLA22923281,PERFUMES,attribute,UPDATE,PERFUME_NAME,Trussardi,Terra Nobile Horizon,,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,,SI,6/05/2026 15:59:29,,,,,
MIBRIZUE,Netkel-AXC,308739113,MLA22923281,https://www.mercadolibre.com.ar/p/MLA22923281,PERFUMES,attribute,UPDATE,VERSION,EDT,EDP Intense,,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,,SI,6/05/2026 15:59:29,,,,,
MIBRIZUE,Netkel-AXC,308739114,MLA22923281,https://www.mercadolibre.com.ar/p/MLA22923281,PERFUMES,attribute,UPDATE,PERFUME_TYPE,Eau de toilette,Eau de parfum,,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,,SI,6/05/2026 15:59:30,,,,,
MIBRIZUE,Netkel-AXC,308739115,MLA22923281,https://www.mercadolibre.com.ar/p/MLA22923281,PERFUMES,title,UPDATE,,Trussardi My Land Eau De Toilette Aromático Fougère 100 mL,Valdieri Atelier Terra Nobile Horizon Eau De Parfum EDP Intense Aromático Fougère 100 mL,,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,,SI,6/05/2026 15:59:30,,,,,
MIBRIZUE,Netkel-AXC,308739116,MLA22923281,https://www.mercadolibre.com.ar/p/MLA22923281,PERFUMES,description,UPDATE,,La fragancia Trussardi eau de toilette ofrece la frescura perfecta para épocas de calor. Al caracterizarse por sus aromas ligeros podés usar la cantidad que quieras sin miedo a excederte.,"Valdieri Atelier Terra Nobile Horizon es un Eau de Parfum (EDP Intense) de perfil aromático fougère, pensado para un uso diario con presencia marcada. Combina una salida fresca con un corazón herbal y un fondo amaderado de larga duración. Presentación de 100 mL ideal para quienes buscan un aroma moderno y distintivo.",,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,,SI,6/05/2026 15:59:30,,,,,
OLA,Netkel-BDN,478229142,MLA12117649,https://www.mercadolibre.com.ar/p/MLA12117649,ELECTRIC_SQUEEZERS,attribute,UPDATE,BRAND,Peabody,CitrusMaster,,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,,SI,6/05/2026 15:59:37,,,,,
OLA,Netkel-BDN,478229143,MLA12117649,https://www.mercadolibre.com.ar/p/MLA12117649,ELECTRIC_SQUEEZERS,attribute,UPDATE,MODEL,PE-EC402,CM-EZ9 TurboPress,,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,,SI,6/05/2026 15:59:37,,,,,
OLA,Netkel-BDN,478229144,MLA12117649,https://www.mercadolibre.com.ar/p/MLA12117649,ELECTRIC_SQUEEZERS,title,UPDATE,,Exprimidor De Cítricos Eléctrico Peabody 100 Watts PE-EC402R,Exprimidor De Cítricos Eléctrico CitrusMaster 100 Watts CM-EZ9 TurboPress Rojo 220V,,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,,SI,6/05/2026 15:59:37,,,,,
OLA,Netkel-BDP,599694347,MLA39939720,https://www.mercadolibre.com.ar/p/MLA39939720,BED_SHEETS,attribute,UPDATE,FABRIC_DESIGN,Bluey,Stitch,,RECHAZO,RECHAZO,SI,E-DUPA,E-NCP,NO,,SI,6/05/2026 16:00:38,REVISAR,REVISAR,El id que encuentro como posible e-dupa es MLA24086443 pero al analizar la PDP no queda claro si vienen 3 juegos de sabanas de 3 distintos diseños de stick por lo que podría ser indefinido y en este caso estaría bien el e-ncp.  Además este caso se repite en fila 2169 ,ext_joatenci,NO
OLA,Netkel-BDP,599694348,MLA39939720,https://www.mercadolibre.com.ar/p/MLA39939720,BED_SHEETS,attribute,UPDATE,UNITS_PER_PACKAGE,1,3,,RECHAZO,RECHAZO,SI,E-DUPA,E-NCP,NO,,SI,6/05/2026 16:00:38,REVISAR,REVISAR,El id que encuentro como posible e-dupa es MLA24086443 pero al analizar la PDP no queda claro si vienen 3 juegos de sabanas de 3 distintos diseños de stick por lo que podría ser indefinido y en este caso estaría bien el e-ncp.  Además este caso se repite en fila 2169 ,ext_joatenci,NO
OLA,Netkel-BDP,599694349,MLA39939720,https://www.mercadolibre.com.ar/p/MLA39939720,BED_SHEETS,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_867785-MLA99520201870_112025-F.jpg,RECHAZO,RECHAZO,SI,E-DUPA,E-NCP,NO,,SI,6/05/2026 16:00:38,REVISAR,REVISAR,El id que encuentro como posible e-dupa es MLA24086443 pero al analizar la PDP no queda claro si vienen 3 juegos de sabanas de 3 distintos diseños de stick por lo que podría ser indefinido y en este caso estaría bien el e-ncp.  Además este caso se repite en fila 2169 ,ext_joatenci,NO
OLA,Netkel-BDP,599694350,MLA39939720,https://www.mercadolibre.com.ar/p/MLA39939720,BED_SHEETS,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_749183-MLA93093050038_092025-F.jpg,RECHAZO,RECHAZO,SI,E-DUPA,E-NCP,NO,,SI,6/05/2026 16:00:40,REVISAR,REVISAR,El id que encuentro como posible e-dupa es MLA24086443 pero al analizar la PDP no queda claro si vienen 3 juegos de sabanas de 3 distintos diseños de stick por lo que podría ser indefinido y en este caso estaría bien el e-ncp.  Además este caso se repite en fila 2169 ,ext_joatenci,NO
OLA,Netkel-BDP,599694351,MLA39939720,https://www.mercadolibre.com.ar/p/MLA39939720,BED_SHEETS,title,UPDATE,,Sabanas Ultra Soft Piñata 1 1/2 Plaza Toy Story Babymovil Diseño De La Tela Bluey,Sabanas Ultra Soft Piñata 1 1/2 Plaza Toy Story Babymovil Diseño De La Tela Stitch Pack X3,,RECHAZO,RECHAZO,SI,E-DUPA,E-NCP,NO,,SI,6/05/2026 16:00:40,REVISAR,REVISAR,El id que encuentro como posible e-dupa es MLA24086443 pero al analizar la PDP no queda claro si vienen 3 juegos de sabanas de 3 distintos diseños de stick por lo que podría ser indefinido y en este caso estaría bien el e-ncp.  Además este caso se repite en fila 2169 ,ext_joatenci,NO
OLA,Netkel-BDN,478229142,MLA12117649,https://www.mercadolibre.com.ar/p/MLA12117649,ELECTRIC_SQUEEZERS,attribute,UPDATE,BRAND,Peabody,CitrusMaster,,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,,SI,6/05/2026 16:01:33,,,,,
OLA,Netkel-BDN,478229143,MLA12117649,https://www.mercadolibre.com.ar/p/MLA12117649,ELECTRIC_SQUEEZERS,attribute,UPDATE,MODEL,PE-EC402,CM-EZ9 TurboPress,,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,,SI,6/05/2026 16:01:34,,,,,
OLA,Netkel-BDN,478229144,MLA12117649,https://www.mercadolibre.com.ar/p/MLA12117649,ELECTRIC_SQUEEZERS,title,UPDATE,,Exprimidor De Cítricos Eléctrico Peabody 100 Watts PE-EC402R,Exprimidor De Cítricos Eléctrico CitrusMaster 100 Watts CM-EZ9 TurboPress Rojo 220V,,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,,SI,6/05/2026 16:01:34,,,,,
OLA,Netkel-BDP,599694347,MLA39939720,https://www.mercadolibre.com.ar/p/MLA39939720,BED_SHEETS,attribute,UPDATE,FABRIC_DESIGN,Bluey,Stitch,,RECHAZO,RECHAZO,SI,E-DUPA,E-NCP,NO,,SI,6/05/2026 16:01:50,REVISAR,REVISAR,El id que encuentro como posible e-dupa es MLA24086443 pero al analizar la PDP no queda claro si vienen 3 juegos de sabanas de 3 distintos diseños de stick por lo que podría ser indefinido y en este caso estaría bien el e-ncp.  ,ext_joatenci,NO
OLA,Netkel-BDP,599694348,MLA39939720,https://www.mercadolibre.com.ar/p/MLA39939720,BED_SHEETS,attribute,UPDATE,UNITS_PER_PACKAGE,1,3,,RECHAZO,RECHAZO,SI,E-DUPA,E-NCP,NO,,SI,6/05/2026 16:01:51,REVISAR,REVISAR,El id que encuentro como posible e-dupa es MLA24086443 pero al analizar la PDP no queda claro si vienen 3 juegos de sabanas de 3 distintos diseños de stick por lo que podría ser indefinido y en este caso estaría bien el e-ncp.  ,ext_joatenci,NO
OLA,Netkel-BDP,599694349,MLA39939720,https://www.mercadolibre.com.ar/p/MLA39939720,BED_SHEETS,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_867785-MLA99520201870_112025-F.jpg,RECHAZO,RECHAZO,SI,E-DUPA,E-NCP,NO,,SI,6/05/2026 16:01:51,REVISAR,REVISAR,El id que encuentro como posible e-dupa es MLA24086443 pero al analizar la PDP no queda claro si vienen 3 juegos de sabanas de 3 distintos diseños de stick por lo que podría ser indefinido y en este caso estaría bien el e-ncp.  ,ext_joatenci,NO
OLA,Netkel-BDP,599694350,MLA39939720,https://www.mercadolibre.com.ar/p/MLA39939720,BED_SHEETS,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_749183-MLA93093050038_092025-F.jpg,RECHAZO,RECHAZO,SI,E-DUPA,E-NCP,NO,,SI,6/05/2026 16:01:52,REVISAR,REVISAR,El id que encuentro como posible e-dupa es MLA24086443 pero al analizar la PDP no queda claro si vienen 3 juegos de sabanas de 3 distintos diseños de stick por lo que podría ser indefinido y en este caso estaría bien el e-ncp.  ,ext_joatenci,NO
OLA,Netkel-BDP,599694351,MLA39939720,https://www.mercadolibre.com.ar/p/MLA39939720,BED_SHEETS,title,UPDATE,,Sabanas Ultra Soft Piñata 1 1/2 Plaza Toy Story Babymovil Diseño De La Tela Bluey,Sabanas Ultra Soft Piñata 1 1/2 Plaza Toy Story Babymovil Diseño De La Tela Stitch Pack X3,,RECHAZO,RECHAZO,SI,E-DUPA,E-NCP,NO,,SI,6/05/2026 16:01:52,REVISAR,REVISAR,El id que encuentro como posible e-dupa es MLA24086443 pero al analizar la PDP no queda claro si vienen 3 juegos de sabanas de 3 distintos diseños de stick por lo que podría ser indefinido y en este caso estaría bien el e-ncp.  ,ext_joatenci,NO
OLA,Netkel-BDX,218974458,MLA43005561,https://www.mercadolibre.com.ar/p/MLA43005561,OFFICE_CHAIRS,image,ADD,,,,https://drive.google.com/file/d/14y_5ak-goe77F4eghHIXiRSHXvqbk6ZY/view,RECHAZO,RECHAZO,SI,E-QR,E-QR,SI,,SI,6/05/2026 16:02:59,,,,,
OLA,Netkel-BDX,218974459,MLA43005561,https://www.mercadolibre.com.ar/p/MLA43005561,OFFICE_CHAIRS,image,DELETE,,,,https://http2.mlstatic.com/D_NQ_NP_855604-MLA80365452514_112024-F.jpg,RECHAZO,RECHAZO,SI,E-ICN,E-ICN,SI,,SI,6/05/2026 16:03:00,,,,,
OLA,Netkel-BDX,218974460,MLA43005561,https://www.mercadolibre.com.ar/p/MLA43005561,OFFICE_CHAIRS,title,UPDATE,,Silla Gamer Dxracer Drifting Gc-ldc23 Ergonomica Giratoria Color Violeta,Silla Gamer Dxracer Drifting Gc-ldc23 Ergonomica Giratoria Color Violeta - DXRACER ARGENTINA,,RECHAZO,RECHAZO,SI,E-DC,E-REL,NO,,SI,6/05/2026 16:03:00,,,,,
OLA,Netkel-BDX,666413511,MLA43005561,https://www.mercadolibre.com.ar/p/MLA43005561,OFFICE_CHAIRS,main_features,ADD,,,"Disponible en colores: Negro, Blanco, Rojo, Naranja y Verde claro",,RECHAZO,RECHAZO,SI,E-MUL,E-MUL,SI,,SI,6/05/2026 16:03:00,,,,,
OLA,Netkel-BDT,666413507,MLA46038873,https://www.mercadolibre.com.ar/p/MLA46038873,PENS,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_783170-MLA95732843782_102025-F.jpg,RECHAZO,APROBACION,NO,E-IPDP,,NO,,SI,6/05/2026 16:03:27,,,,,
OLA,Netkel-BDT,666413508,MLA46038873,https://www.mercadolibre.com.ar/p/MLA46038873,PENS,attribute,UPDATE,LINE,AL STAR,AL,,RECHAZO,RECHAZO,SI,E-REL,E-REL,SI,,SI,6/05/2026 16:03:27,,,,,
MIBRIZUE,Netkel-AXE,695395166,MLA62549021,https://www.mercadolibre.com.ar/p/MLA62549021,TIE_DOWN_STRAPS,attribute,UPDATE,COLOR,Azul,Azul-X2,,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,MLA44926580,SI,6/05/2026 16:03:47,,,,,
MIBRIZUE,Netkel-AXE,695395167,MLA62549021,https://www.mercadolibre.com.ar/p/MLA62549021,TIE_DOWN_STRAPS,attribute,UPDATE,SALE_FORMAT,Unidad,Pack,,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,MLA44926580,SI,6/05/2026 16:03:47,,,,,
MIBRIZUE,Netkel-AXE,695395168,MLA62549021,https://www.mercadolibre.com.ar/p/MLA62549021,TIE_DOWN_STRAPS,attribute,UPDATE,UNITS_PER_PACK,1,2,,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,MLA44926580,SI,6/05/2026 16:03:47,,,,,
MIBRIZUE,Netkel-AXE,695395169,MLA62549021,https://www.mercadolibre.com.ar/p/MLA62549021,TIE_DOWN_STRAPS,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_994338-MLA84161435373_042025-F.jpg,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,MLA44926580,SI,6/05/2026 16:03:48,,,,,
MIBRIZUE,Netkel-AXE,695395170,MLA62549021,https://www.mercadolibre.com.ar/p/MLA62549021,TIE_DOWN_STRAPS,title,UPDATE,,Cinta Amarre Crique Hebilla Traca Traka Marca Raitot,Cinta Amarre Crique Hebilla Traca Traka Marca Raitot Azul X2 Pack 2 Unidades,,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,MLA44926580,SI,6/05/2026 16:03:48,,,,,
OLA,Netkel-BEE,611359256,MLA24344057,https://www.mercadolibre.com.ar/p/MLA24344057,STUFFED_PET_TOYS,image,ADD,,,,https://drive.google.com/file/d/1SrHQjzmY6Nx3tJTTmQMWwXOK3VWItRYe/view,RECHAZO,RECHAZO,SI,E-DC,E-DV,NO,,SI,6/05/2026 16:03:53,OK,NOT OK,,ext_joatenci,SI
OLA,Netkel-BEE,611359258,MLA24344057,https://www.mercadolibre.com.ar/p/MLA24344057,STUFFED_PET_TOYS,main_features,ADD,,,Medidas: 32 cm de alto x 13 cm de largo x 10 cm de ancho.,,APROBACION,APROBACION,SI,,,SI,,SI,6/05/2026 16:03:53,OK,NOT OK,,ext_joatenci,SI
OLA,Netkel-BEB,479041274,MLA23690829,https://www.mercadolibre.com.ar/p/MLA23690829,GAME_CONSOLES,image,ADD,,,,https://drive.google.com/file/d/1ucVq7v3tFZEptj782JhmswhPIWGGS8PN/view,RECHAZO,RECHAZO,SI,E-QR,E-QR,SI,,SI,6/05/2026 16:04:50,,,,,
OLA,Netkel-BEB,479041275,MLA23690829,https://www.mercadolibre.com.ar/p/MLA23690829,GAME_CONSOLES,image,DELETE,,,,https://http2.mlstatic.com/D_NQ_NP_847901-MLU69789361191_062023-F.jpg,RECHAZO,RECHAZO,SI,E-ICN,E-ICN,SI,,SI,6/05/2026 16:04:50,,,,,
OLA,Netkel-BEB,666413509,MLA23690829,https://www.mercadolibre.com.ar/p/MLA23690829,GAME_CONSOLES,image,ADD,,,,https://drive.google.com/file/d/1VEsdyYLol3irp3SfqJ4cgZRGOFWGekqK/view,RECHAZO,RECHAZO,SI,E-DV,E-DV,SI,,SI,6/05/2026 16:04:51,,,,,
MIBRIZUE,Netkel-AXN,791118651,MLA21700903,https://www.mercadolibre.com.ar/p/MLA21700903,ELECTRIC_DRILLS,image,REORDER,,https://http2.mlstatic.com/D_NQ_NP_820618-MLC31877844909_082019-F.jpg | https://http2.mlstatic.com/D_NQ_NP_615732-MLC43644993266_102020-F.jpg,https://http2.mlstatic.com/D_NQ_NP_615732-MLC43644993266_102020-F.jpg | https://http2.mlstatic.com/D_NQ_NP_820618-MLC31877844909_082019-F.jpg,,RECHAZO,RECHAZO,SI,E-FI,E-FI,SI,,SI,6/05/2026 16:05:33,,,,,
MIBRIZUE,Netkel-AXN,791118652,MLA21700903,https://www.mercadolibre.com.ar/p/MLA21700903,ELECTRIC_DRILLS,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_820618-MLC31877844909_082019-F.jpg,RECHAZO,RECHAZO,SI,E-IPDP,E-IPDP,SI,,SI,6/05/2026 16:05:33,,,,,
MIBRIZUE,Netkel-AXN,791118653,MLA21700903,https://www.mercadolibre.com.ar/p/MLA21700903,ELECTRIC_DRILLS,image,ADD,,,,https://drive.google.com/file/d/1Gq_FxS1v1GfrYarfgL7S9y7hF6j3Pl2R/view,RECHAZO,RECHAZO,SI,E-DC,E-DC,SI,,SI,6/05/2026 16:05:34,,,,,
OLA,Netkel-BEG,223682075,MLA41991158,https://www.mercadolibre.com.ar/p/MLA41991158,TEXTURE_COATINGS,image,ADD,,,,https://drive.google.com/file/d/1Lai7kuUfWhk03XKNjKTuzXl__vzAaqKw/view,RECHAZO,RECHAZO,SI,E-QR,E-ICN,NO,,SI,6/05/2026 16:06:01,OK,NOT OK,,ext_joatenci,SI
OLA,Netkel-BEG,666413510,MLA41991158,https://www.mercadolibre.com.ar/p/MLA41991158,TEXTURE_COATINGS,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_918447-MLA88348690563_072025-F.jpg,RECHAZO,RECHAZO,SI,E-IMGI,E-IMGI,SI,,SI,6/05/2026 16:06:02,REVISAR,REVISAR,Revisar sino aplicaría descarte siendo que es posible ver por medio de la imagen los pks correspondientes al producto que además pertenece al mismo dominio. ,ext_joatenci,NO
OLA,Netkel-BEG,666413512,MLA41991158,https://www.mercadolibre.com.ar/p/MLA41991158,TEXTURE_COATINGS,image,REORDER,,https://http2.mlstatic.com/D_NQ_NP_978364-MLA99891132937_112025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_841774-MLA96764113816_112025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_790668-MLA97219263719_112025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_754916-MLA96764322318_112025-F.jpg,https://http2.mlstatic.com/D_NQ_NP_754916-MLA96764322318_112025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_978364-MLA99891132937_112025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_841774-MLA96764113816_112025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_790668-MLA97219263719_112025-F.jpg,,RECHAZO,RECHAZO,SI,E-FI,E-FI,SI,,SI,6/05/2026 16:06:02,OK,OK,,ext_joatenci,NO
MIBRIZUE,Netkel-AXT,453090727,MLA39257539,https://www.mercadolibre.com.ar/p/MLA39257539,PAINT_ROLLERS,image,ADD,,,,https://drive.google.com/file/d/1Y6oKbkjye5gqmyAmWwVzwrEkkmPH5oh7/view,RECHAZO,RECHAZO,SI,E-QR,E-QR,SI,,SI,6/05/2026 16:08:37,,,,,
MIBRIZUE,Netkel-AXT,453090729,MLA39257539,https://www.mercadolibre.com.ar/p/MLA39257539,PAINT_ROLLERS,title,UPDATE,,Pack Rodillo Espuma X10 Unidades Ingenia 5cm Mm,Pack Rodillo Espuma X10 Unidades Ingenia 5cm Mm Espuma de Poliéster Largo mínimo 5 cm Largo máximo 11 cm,,APROBACION,RECHAZO,NO,,E-REL,NO,,SI,6/05/2026 16:08:38,,,,,
MIBRIZUE,Netkel-AXT,453090730,MLA39257539,https://www.mercadolibre.com.ar/p/MLA39257539,PAINT_ROLLERS,attribute,ADD,EXTRA_COVERS_NUMBER,,10,,APROBACION,RECHAZO,NO,,E-COH,NO,,SI,6/05/2026 16:08:38,,,,,
